frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3
1021,7/12/17 8:15,8:15:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,11,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,690,405,12180,12210,690,405,12180,12210,500,745,980,1180,500,745,980,1180
1022,7/12/17 8:15,8:15:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,11,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,690,405,12180,12210,690,405,12180,12210,500,745,980,1180,500,745,980,1180
1023,7/12/17 8:15,8:15:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,11,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,690,405,12180,12210,690,405,12180,12210,500,745,980,1180,500,745,980,1180
1024,7/12/17 8:15,8:15:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,11,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,690,405,12180,12210,690,405,12180,12210,500,745,980,1180,500,745,980,1180
1025,7/12/17 8:16,8:16:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,11,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,690,405,12180,12210,690,405,12180,12210,500,745,980,1180,500,745,980,1180
1026,7/12/17 8:16,8:16:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,11,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,690,405,12180,12210,690,405,12180,12210,500,745,980,1180,500,745,980,1180
1027,7/12/17 8:16,8:16:30,1,0,0,0,0,0,0,0,68.16%,12.77%,0.00%,0.00%,20.23%,79.77%,0.81,3.19,2,1,0,13,40.46%,59.54%,0.00%,40.46%,15,15,0,0,,,,,705,420,12180,12210,705,420,12180,12210,775,745,980,1180,578,745,980,1180
1028,7/12/17 8:16,8:16:45,0,0,0,0,0,0,0,0,68.16%,9.79%,0.00%,0.00%,19.49%,80.51%,0.78,3.22,2,1,0,13,38.98%,61.02%,0.00%,38.98%,30,30,0,0,,,,,720,435,12180,12210,720,435,12180,12210,768,745,980,1180,578,745,980,1180
1029,7/12/17 8:17,8:17:00,0,0,0,0,1,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,30,30,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1030,7/12/17 8:17,8:17:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1031,7/12/17 8:17,8:17:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1032,7/12/17 8:17,8:17:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1033,7/12/17 8:18,8:18:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1034,7/12/17 8:18,8:18:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1035,7/12/17 8:18,8:18:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1036,7/12/17 8:18,8:18:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1037,7/12/17 8:19,8:19:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1038,7/12/17 8:19,8:19:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1039,7/12/17 8:19,8:19:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1040,7/12/17 8:19,8:19:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1041,7/12/17 8:20,8:20:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1042,7/12/17 8:20,8:20:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1043,7/12/17 8:20,8:20:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1044,7/12/17 8:20,8:20:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1045,7/12/17 8:21,8:21:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1046,7/12/17 8:21,8:21:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1047,7/12/17 8:21,8:21:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1048,7/12/17 8:21,8:21:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1049,7/12/17 8:22,8:22:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1050,7/12/17 8:22,8:22:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1051,7/12/17 8:22,8:22:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1052,7/12/17 8:22,8:22:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1053,7/12/17 8:23,8:23:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1054,7/12/17 8:23,8:23:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1055,7/12/17 8:23,8:23:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1056,7/12/17 8:23,8:23:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1057,7/12/17 8:24,8:24:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1058,7/12/17 8:24,8:24:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1059,7/12/17 8:24,8:24:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1060,7/12/17 8:24,8:24:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1061,7/12/17 8:25,8:25:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1062,7/12/17 8:25,8:25:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1063,7/12/17 8:25,8:25:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1064,7/12/17 8:25,8:25:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1065,7/12/17 8:26,8:26:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1066,7/12/17 8:26,8:26:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1067,7/12/17 8:26,8:26:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1068,7/12/17 8:26,8:26:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1069,7/12/17 8:27,8:27:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1070,7/12/17 8:27,8:27:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1071,7/12/17 8:27,8:27:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1072,7/12/17 8:27,8:27:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1073,7/12/17 8:28,8:28:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1074,7/12/17 8:28,8:28:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1075,7/12/17 8:28,8:28:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1076,7/12/17 8:28,8:28:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1077,7/12/17 8:29,8:29:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1078,7/12/17 8:29,8:29:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1079,7/12/17 8:29,8:29:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1080,7/12/17 8:29,8:29:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1081,7/12/17 8:30,8:30:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1082,7/12/17 8:30,8:30:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1083,7/12/17 8:30,8:30:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1084,7/12/17 8:30,8:30:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1085,7/12/17 8:31,8:31:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1086,7/12/17 8:31,8:31:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1087,7/12/17 8:31,8:31:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1088,7/12/17 8:31,8:31:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1089,7/12/17 8:32,8:32:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1090,7/12/17 8:32,8:32:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1091,7/12/17 8:32,8:32:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1092,7/12/17 8:32,8:32:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1093,7/12/17 8:33,8:33:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1094,7/12/17 8:33,8:33:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1095,7/12/17 8:33,8:33:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1096,7/12/17 8:33,8:33:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1097,7/12/17 8:34,8:34:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1098,7/12/17 8:34,8:34:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1099,7/12/17 8:34,8:34:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1100,7/12/17 8:34,8:34:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1101,7/12/17 8:35,8:35:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1102,7/12/17 8:35,8:35:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1103,7/12/17 8:35,8:35:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1104,7/12/17 8:35,8:35:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1105,7/12/17 8:36,8:36:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1106,7/12/17 8:36,8:36:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1107,7/12/17 8:36,8:36:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1108,7/12/17 8:36,8:36:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1109,7/12/17 8:37,8:37:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
1110,7/12/17 8:37,8:37:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,4,0,0,0,13,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,720,435,12180,12210,720,435,12180,12210,500,745,980,1180,500,745,980,1180
